《/x <Nf>复仇者联盟2：奥创纪元</Nf> 》/x <Nl>北美</Nl> 上映/v 时间/n 为/p 5月1日，近日/Nd 漫威/Nl 终于/d 公布/v 了/ul 最后/f 也/d 是/v 最长/a 的/uj 预告片/n —/x —/x 各位/r 超级/b 英雄/Nl 悉数/d 亮相/n ，/x 连由/a 保罗·贝特尼/Na 扮演/v 的/uj 机器人/n 英雄/Nl 幻视/n (/x Vision/eng )/x 都/d 露脸/v 了/ul ，/x 叫/v 影迷/vn 看/v 了/ul 心痒/a 难耐/v ,7
今年/Nd 有/v 不少/d 演员/n “/x 演/v 而/c 优则/n 导/v ”/x ，/x 任贤齐/Na 执导/v 的/uj 《/x <Nf>我的澎湖湾</Nf> 》/x 由寰亚/Na 电影/n 出品/n ，/x 女主角/n 是/v 舒淇/Na [/x 微/a 博/n ]/x ，/x 任贤齐/Na 表示/v 该片/r 是/v 对/p <Nl>台湾</Nl> 校园/n 民谣/n 流行/v 40/m 年/m 的/uj 一个/m 纪念/n ,7
截至/v 3月5日/Nd ，/x 据/p 不/v 完全/ad 统计/v ，/x 上映/v 两周/m 的/uj 《/x <Nf>澳门风云2</Nf> 》/x 在/p 元宵节当天/Nd ，/x 率先/d 以/p 8.07/m 亿/m 的/uj 总/n 票房/n 成功/a 迈入/v “/x 八亿/m 俱乐部/n ”/x ，/x 在/p 高踞/v 羊/n 年/m 春节/Nd 档/n 卖座/n 冠军/n 的/uj 同时/c ，/x 更/d 成为/v <Nl>中国</Nl> 电影史/n 上/f 票房/n 第七/m 高/a 的/uj 华语/nz 片/q ，/x 再次/d 实现/v “/x 双喜临门/nr ”/x ,7
自/p 《/x <Nf>精装追女仔</Nf> 》/x 后/f ，/x 发哥/n 、/x 陈百祥/Na 和/c 曾志伟/Na 已有/v 28/m 年/m 没/v 同场/n 演戏/n ，/x 但/c 别着急/i ，/x 这里/r 还有/v 两个/m 八卦/n ：/x 1986/m 年/m 发哥/n 还/d 不是/c “/x 赌神/n ”/x ，/x 前者/n 就/d 已/d 跟/p 王晶/Na 合作/vn 了/ul 一部/m 《/x 烂赌英雄/Nf 》/x ，/x 从此/c 成为/v <Nl>香港</Nl> 影坛/n 经典/n 的/uj “/x 赌鬼/n ”/x (/x 比/p “/x 赌神/n ”/x 地位/n 还是/c 差得远/d )/x ,7
自/p 《/x 精装追女仔/Nf 》/x 后/f ，/x 发哥/n 、/x 陈百祥/Na 和/c 曾志伟/Na 已有/v 28/m 年/m 没/v 同场/n 演戏/n ，/x 但/c 别着急/i ，/x 这里/r 还有/v 两个/m 八卦/n ：/x 1986/m 年/m 发哥/n 还/d 不是/c “/x 赌神/n ”/x ，/x 前者/n 就/d 已/d 跟/p 王晶/Na 合作/vn 了/ul 一部/m 《/x <Nf>烂赌英雄</Nf> 》/x ，/x 从此/c 成为/v <Nl>香港</Nl> 影坛/n 经典/n 的/uj “/x 赌鬼/n ”/x (/x 比/p “/x 赌神/n ”/x 地位/n 还是/c 差得远/d )/x ,7
哦/zg ，/x 对/p 了/ul ，/x 还有/v 观众/n 问/n ：/x 《/x <Nf>澳门风云2</Nf> 》/x 在/p 每/r 座/q <Nl>城市</Nl> 上映/v 时/n ，/x 傻强/v 是不是/l 都/d 准备/v 了/ul 不同/a 的/uj 口音/n ,7
吴宇森/Na 也/d 将/d 在/p 今年/Nd 回归/v 英雄/Nl 片/q 路线/n ，/x 翻拍/v 高仓健/Na 主演/n 的/uj 经典/n <Nl>日本</Nl> 片/q 《/x <Nf>追捕</Nf> 》/x ，/x 吴宇森/Na 表示/v ：/x “/x 我/r 一直/d 想/v 拍/v 关于/p 高仓健/Na 的/uj 电影/n ,7
但/c 有趣/a 的/uj 是/v ，/x “/x 赌神/n ”/x 这个/r 名字/n 并非/c 来自/v 王晶/Na ，/x 而是/c 老板/n 向华胜/Na ，/x 且/zg 源自/v 他/r 从/p 某/r 本/r 杂志/n 中/f 看到/v 的/uj 一篇/m 鬼故事/i ，/x 当时/Nd 他/r 认为/v 该/r 故事/n 内容/n 无聊/a ，/x 但/c 唯独/d “/x 赌神/n ”/x 的/uj 名字/n 非常/d 好/a ，/x 所以/c 让/v 王晶/Na 用/p 该/r 名/q 改编/v 成/n 电影/n ，/x 而/c 王晶/Na 也/d 不负/v 所望/v ，/x 最终/d 拍/v 成/n 一部/m 影坛/n 经典/n ，/x 并/c 在/p 其后/c 数年/m 推出/v 了/ul 两部/m 续集/v (/x 《/x <Nf>赌神2</Nf> 》/x 及/c 《/x 赌神3少年赌神/Nf 》/x )/x ，/x 其中/r 由/p 发哥/n 担纲/v 主演/n 的/uj 两集/m 《/x 赌神/Nf 》/x 更/d 先后/t 创下/v 3600/m 多万/m 及/c 5200/m 多万/m 的/uj 票房/n 纪录/n ，/x 堪称/v <Nl>香港</Nl> 电影史/n 上/f 最/d 经典/n 的/uj 系列/q 之一/r ,7
但/c 有趣/a 的/uj 是/v ，/x “/x 赌神/n ”/x 这个/r 名字/n 并非/c 来自/v 王晶/Na ，/x 而是/c 老板/n 向华胜/Na ，/x 且/zg 源自/v 他/r 从/p 某/r 本/r 杂志/n 中/f 看到/v 的/uj 一篇/m 鬼故事/i ，/x 当时/Nd 他/r 认为/v 该/r 故事/n 内容/n 无聊/a ，/x 但/c 唯独/d “/x 赌神/n ”/x 的/uj 名字/n 非常/d 好/a ，/x 所以/c 让/v 王晶/Na 用/p 该/r 名/q 改编/v 成/n 电影/n ，/x 而/c 王晶/Na 也/d 不负/v 所望/v ，/x 最终/d 拍/v 成/n 一部/m 影坛/n 经典/n ，/x 并/c 在/p 其后/c 数年/m 推出/v 了/ul 两部/m 续集/v (/x 《/x 赌神2/Nf 》/x 及/c 《/x <Nf>赌神3少年赌神</Nf> 》/x )/x ，/x 其中/r 由/p 发哥/n 担纲/v 主演/n 的/uj 两集/m 《/x 赌神/Nf 》/x 更/d 先后/t 创下/v 3600/m 多万/m 及/c 5200/m 多万/m 的/uj 票房/n 纪录/n ，/x 堪称/v <Nl>香港</Nl> 电影史/n 上/f 最/d 经典/n 的/uj 系列/q 之一/r ,7
但/c 有趣/a 的/uj 是/v ，/x “/x 赌神/n ”/x 这个/r 名字/n 并非/c 来自/v 王晶/Na ，/x 而是/c 老板/n 向华胜/Na ，/x 且/zg 源自/v 他/r 从/p 某/r 本/r 杂志/n 中/f 看到/v 的/uj 一篇/m 鬼故事/i ，/x 当时/Nd 他/r 认为/v 该/r 故事/n 内容/n 无聊/a ，/x 但/c 唯独/d “/x 赌神/n ”/x 的/uj 名字/n 非常/d 好/a ，/x 所以/c 让/v 王晶/Na 用/p 该/r 名/q 改编/v 成/n 电影/n ，/x 而/c 王晶/Na 也/d 不负/v 所望/v ，/x 最终/d 拍/v 成/n 一部/m 影坛/n 经典/n ，/x 并/c 在/p 其后/c 数年/m 推出/v 了/ul 两部/m 续集/v (/x 《/x 赌神2/Nf 》/x 及/c 《/x 赌神3少年赌神/Nf 》/x )/x ，/x 其中/r 由/p 发哥/n 担纲/v 主演/n 的/uj 两集/m 《/x <Nf>赌神</Nf> 》/x 更/d 先后/t 创下/v 3600/m 多万/m 及/c 5200/m 多万/m 的/uj 票房/n 纪录/n ，/x 堪称/v <Nl>香港</Nl> 电影史/n 上/f 最/d 经典/n 的/uj 系列/q 之一/r ,7
福特/Na 在/p 动作片/n 领域/n 的/uj 表现/v 尤为/d 突出/v ，/x 1993/m 年/m ，/x 福特/Na 出演/v 动作片/n 《/x <Nf>亡命天涯</Nf> 》/x ，/x 该片/r 成为/v 当年/t <Nl>美国</Nl> 票房/n 冠军/n ，/x 获得/v 了/ul 当年/t 的/uj 金球奖/nz 提名/v ,7
新浪/nz 娱乐/vn 讯/ng 由/p <Nl>香港</Nl> 著名/a 导演/v 李仁港/Na 执导/v ，/x 成龙/Na [/x 微/a 博/n ]/x 兼任/v 出品人/n 和/c 主演/n ，/x 汇集/v 了/ul 好莱坞/Nl 巨星约翰·库萨克/Na 、/x 奥斯卡/Na 影帝/n 阿德里安·布劳迪/Na 、/x 韩国/Nl 偶像/n 崔始源/Na [/x 微/a 博/n ]/x ，/x 以及/c 国内/s 知名/v 女星/n 林鹏/Na [/x 微/a 博/n ]/x ，/x 和/c 筷子/n 兄弟/n [/x 微/a 博/n ]/x 、/x 西蒙子/Na 、/x 冯绍峰/Na [/x 微/a 博/n ]/x 等/u 明星/nr 的/uj 4/m 亿元/m 超级/b 巨制/n 《/x <Nf>天将雄师</Nf> 》/x 今天/t 公开/ad 了/ul 林鹏/Na “/x 野蛮女友/n ”/x 制作/vn 特辑/n ,7
《/x <Nf>超能查派</Nf> 》/x 由/p 《/x 第九区/Nf 》/x 导演/v 尼尔·布洛姆坎普/Na 执导/v ，/x 休/zg ·/x 杰克曼/Na 、/x 戴夫/Na ·/x 帕特尔/Na 、/x 西格/n 妮/zg ·/x 韦佛/Na 联袂/d 出演/v ，/x 于/p 昨日(3月6日)/Nd 在/p <Nl>北美</Nl> 上映/v ,7
新浪/nz 娱乐/vn 讯/ng 北京/Nl 时间/n 3月6日/Nd 消息/n ，/x 由/p 迪士尼/Nc 影业/vn 制作/vn 出品/n ，/x 根据/p 经典/n 童话/n 改编/v 的/uj 真人版/n 《/x <Nf>灰姑娘</Nf> 》/x (/x Cinderella/Nf )/x 继/v 宣布/v 定档/b 3月13日/Nd 白色/n 情人节/n 周末/t 与/p <Nl>北美</Nl> 同步/d 上映/v 后/f ，/x 今日/Nd 片方/m 首度/n 曝光/nz 一支/m 中文版/nz 电影/n 片段/m ，/x 展现/v 了/ul 灰姑娘/n 惨遭/v 继母/n 虐待/v 的/uj 场面/n ，/x 灰姑娘/n 的/uj 单纯/a 善良/a 与/p 继母/n 的/uj 邪/a 魅/n 狠毒/an 都/d 被/p 表现/v 得/ud 淋漓尽致/i ,7
新浪/nz 娱乐/vn 讯/ng 北京/Nl 时间/n 3月6日/Nd 消息/n ，/x 由/p 迪士尼/Nc 影业/vn 制作/vn 出品/n ，/x 根据/p 经典/n 童话/n 改编/v 的/uj 真人版/n 《/x 灰姑娘/Nf 》/x (/x <Nf>Cinderella</Nf> )/x 继/v 宣布/v 定档/b 3月13日/Nd 白色/n 情人节/n 周末/t 与/p <Nl>北美</Nl> 同步/d 上映/v 后/f ，/x 今日/Nd 片方/m 首度/n 曝光/nz 一支/m 中文版/nz 电影/n 片段/m ，/x 展现/v 了/ul 灰姑娘/n 惨遭/v 继母/n 虐待/v 的/uj 场面/n ，/x 灰姑娘/n 的/uj 单纯/a 善良/a 与/p 继母/n 的/uj 邪/a 魅/n 狠毒/an 都/d 被/p 表现/v 得/ud 淋漓尽致/i ,7
据悉/v ，/x 《/x <Nf>灰姑娘</Nf> 》/x 将/d 于/p 3月13日/Nd (/x 与/p <Nl>北美地区</Nl> 同步/d )/x 白色/n 情人节/n 周末/t 2/m D/eng 、/x IMAX/eng 、/x 中国/Nl 巨幕/n 版/n 上映/v ,7
据悉/v ，/x 《/x <Nf>灰姑娘</Nf> 》/x 将/d 于/p 3月13日/Nd (/x 与/p 北美地区/Nl 同步/d )/x 白色/n 情人节/n 周末/t 2/m D/eng 、/x IMAX/eng 、/x <Nl>中国</Nl> 巨幕/n 版/n 上映/v ,7
